EventDate,EventType,EventComment,County,TenantCity,TenantState,TenantZipCode,CaseType,CaseNumber,EvictedDate,SourceDate,Year,EvictionYear
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56644,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56641,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56647,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56649,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56648,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56653,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56651,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56654,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56657,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56652,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56660,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56662,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56655,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56659,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56663,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56656,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56661,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56664,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56665,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56667,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56666,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56668,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56670,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56672,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56671,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56676,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56675,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56680,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56683,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56677,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56679,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56686,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56682,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21228,Failure to Pay Rent,56681,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Halethorpe,MD,21227,Failure to Pay Rent,61738,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21237,Failure to Pay Rent,51221,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21220,Failure to Pay Rent,55229,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,tenant paid,Baltimore,Baltimore,MD,21220,Failure to Pay Rent,55230,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,tenants paid,Baltimore,Sparrows Point,MD,21219,Failure to Pay Rent,58623,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,tenant paid,Baltimore,Sparrows Point,MD,21219,Failure to Pay Rent,58625,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,tenant paid,Baltimore,Sparrows Point,MD,21219,Failure to Pay Rent,58624,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21237,Failure to Pay Rent,60152,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21237,Failure to Pay Rent,60154,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,tenants paid,Baltimore,Baltimore,MD,21220,Failure to Pay Rent,60887,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Essex,MD,21221,Failure to Pay Rent,76346,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Rosedale,MD,21237,Failure to Pay Rent,61474,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Rosedale,MD,21237,Failure to Pay Rent,61475,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Rosedale,MD,21237,Failure to Pay Rent,61476,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Rosedale,MD,21237,Failure to Pay Rent,61478,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Rosedale,MD,21237,Failure to Pay Rent,61477,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Rosedale,MD,21237,Failure to Pay Rent,61479,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Rosedale,MD,21237,Failure to Pay Rent,61480,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Rosedale,MD,21237,Failure to Pay Rent,61481,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Rosedale,MD,21237,Failure to Pay Rent,61483,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Rosedale,MD,21237,Failure to Pay Rent,61484,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21237,Failure to Pay Rent,62051,,9/23/23,2023,
9/28/23,Warrant of Restitution - Return of Service - Cancelled,,Baltimore,Baltimore,MD,21237,Failure to Pay Rent,62055,,9/23/23,2023,
